"Year","Month","Day","Period","G1","G2"
2030,6,14,22,3.91281632080506,0
2030,6,14,23,0,0
2030,6,15,0,5.41621624976067,0
2030,6,15,1,4.04687495354854,0
2030,6,15,2,0,0
2030,6,15,3,0,4.56083577407578
2030,6,15,4,0,0
2030,6,15,5,0,0
2030,6,15,6,0.387291416858998,0
2030,6,15,7,0,4.14372367472878
2030,6,15,8,3.21308091431785,3.32808393896285
2030,6,15,9,5.50908069624593,1.94134462930004
2030,6,15,10,0,0.677507186809463
2030,6,15,11,4.21512195813854,0
2030,6,15,12,0.543711324325008,0
2030,6,15,13,2.33511511922034,0
2030,6,15,14,0,0
2030,6,15,15,3.52715459458359,1.16724640997296
2030,6,15,16,0,1.83283430480276
2030,6,15,17,0,0
2030,6,15,18,0.868721622346708,5.57456234132403
2030,6,15,19,4.39905089141706,0
2030,6,15,20,0,3.68990407728977
2030,6,15,21,0.608471289084132,2.03767250731762
2030,6,15,22,0,0
2030,6,15,23,3.22174338206152,0
2030,6,16,0,5.06204244020715,0
2030,6,16,1,0,0
2030,6,16,2,0,2.70906045207438
2030,6,16,3,2.27598667474425,1.62645896755032
2030,6,16,4,0,4.23859531078111
2030,6,16,5,2.30802888818355,0
2030,6,16,6,0,0
2030,6,16,7,5.16100835482565,0.639357351965232
2030,6,16,8,3.63973959094843,2.42075995267199
2030,6,16,9,0.518329458846255,5.06190252231476
2030,6,16,10,4.53392972786966,0
2030,6,16,11,0.809632051072108,0
2030,6,16,12,0,5.3479037327243
2030,6,16,13,0,2.85979014305753
2030,6,16,14,0,2.63565871577818
2030,6,16,15,4.3991849038718,4.32495437270445
2030,6,16,16,3.70425303377362,3.45823566953642
2030,6,16,17,3.01037006315471,0
2030,6,16,18,0,0
2030,6,16,19,0,3.18661947726049
2030,6,16,20,0.572114437933695,1.43262084207154
2030,6,16,21,0,1.57698713697577
2030,6,16,22,1.98501595117278,5.4326679082635
2030,6,16,23,4.3169300277498,0
2030,6,17,0,0,0
2030,6,17,1,0,1.45894193514281
2030,6,17,2,0,3.18838566371592
2030,6,17,3,0,3.01778563511327
2030,6,17,4,2.36520034393702,0
2030,6,17,5,0,0
2030,6,17,6,0.456647868574464,0
2030,6,17,7,2.14132543317974,0
2030,6,17,8,0,2.58745957213817
2030,6,17,9,0,1.70202859833641
2030,6,17,10,0.957479420848175,0
2030,6,17,11,4.3612587677833,0
2030,6,17,12,3.25169834984717,1.59975194492823
2030,6,17,13,0,2.79169670509023
2030,6,17,14,0,3.57057816510006
2030,6,17,15,0,0
2030,6,17,16,0.230360197312192,0
2030,6,17,17,0,0
2030,6,17,18,0,0.101274999100539
2030,6,17,19,2.7823912284743,0
2030,6,17,20,0,0.625510763774148
2030,6,17,21,4.66583646876788,2.06349061375326
2030,6,17,22,2.89459199120222,5.67679509779916
2030,6,17,23,0.236698376905849,1.5103811035324
2030,6,18,0,0,0
2030,6,18,1,5.16070807955884,0
2030,6,18,2,3.04308413710985,2.83698017705686
2030,6,18,3,5.3493848606996,3.43770207959508
2030,6,18,4,0,0
2030,6,18,5,0,0
2030,6,18,6,0,4.65114204922755
2030,6,18,7,0,0
2030,6,18,8,1.84340510860347,0
2030,6,18,9,0,2.41590863663649
2030,6,18,10,1.62704838146931,0.156912653396839
2030,6,18,11,3.48325157451362,2.8460547205016
2030,6,18,12,0.256735081911838,2.1425820869748
2030,6,18,13,0,0
2030,6,18,14,4.63371141781228,3.02415582761981
2030,6,18,15,0,0
2030,6,18,16,0,0
2030,6,18,17,5.65066451263691,0
2030,6,18,18,4.01046793315977,4.91434665257672
2030,6,18,19,3.57071379437792,0
2030,6,18,20,1.42013970203479,0
2030,6,18,21,0,0
2030,6,18,22,0,0
2030,6,18,23,3.58744641185857,4.13148979411392
2030,6,19,0,0,0
2030,6,19,1,0.76598387865408,0
2030,6,19,2,0,0
2030,6,19,3,0,2.66851243250592
2030,6,19,4,1.38268219724913,0
2030,6,19,5,1.95204996386023,0.999391071343717
2030,6,19,6,4.12410220655201,0
2030,6,19,7,0,1.54868264987379
2030,6,19,8,0,0
2030,6,19,9,1.29230735894941,2.58466512754551
2030,6,19,10,5.2255793790527,0
2030,6,19,11,0,0
2030,6,19,12,1.55751854832357,4.36473845184444
2030,6,19,13,1.87783333231394,0
2030,6,19,14,3.38385953836308,0.160834809291953
2030,6,19,15,0,3.57803206808871
2030,6,19,16,0,2.68360971780346
2030,6,19,17,0,4.07437138306505
2030,6,19,18,0,0.813848408642541
2030,6,19,19,0.715031704068487,0.716078070752105
2030,6,19,20,0,0
2030,6,19,21,0,0
2030,6,19,22,4.312927094446,0
2030,6,19,23,0,4.26533780848715
2030,6,20,0,0,0
2030,6,20,1,0,0.944786518825555
2030,6,20,2,5.46517552668049,0.671478944487147
2030,6,20,3,1.81731701627955,4.99233094196571
2030,6,20,4,2.63619619049493,3.38328720294648
2030,6,20,5,2.11896794965756,0
2030,6,20,6,4.81790532315891,1.32376835645719
2030,6,20,7,0.242060664434992,0
2030,6,20,8,0,2.45171431505709
2030,6,20,9,0,0
2030,6,20,10,0.976302211472219,0
2030,6,20,11,0,0
2030,6,20,12,0,3.88276460126561
2030,6,20,13,0,2.64143719248866
2030,6,20,14,0,0
2030,6,20,15,2.89706214882176,0
2030,6,20,16,3.97035351711704,0
2030,6,20,17,0,4.2726532432664
2030,6,20,18,0,0
2030,6,20,19,3.01934248931963,0
2030,6,20,20,0,0
2030,6,20,21,0,0
2030,6,20,22,0,0
2030,6,20,23,1.96342430732488,3.49073932011494
2030,6,21,0,4.68166141978699,4.77436294771414
2030,6,21,1,2.66459509418171,0
2030,6,21,2,0,0.0869417336275153
2030,6,21,3,4.73124791806455,0
2030,6,21,4,0,4.96816859593751
2030,6,21,5,0,0
2030,6,21,6,2.65068781731001,0
2030,6,21,7,3.61458039928773,4.26871135211293
2030,6,21,8,0,1.71331555593065
2030,6,21,9,5.17402576812495,4.62521730987475
2030,6,21,10,1.56177528088769,2.76864911824613
2030,6,21,11,0,0
2030,6,21,12,0,0
2030,6,21,13,2.51763789403183,0.0986508237509756
2030,6,21,14,0,0.650841714333325
2030,6,21,15,0,0
2030,6,21,16,3.38059014289702,0
2030,6,21,17,0.786192284713498,4.5790551171369
2030,6,21,18,0,0.773762642931577
2030,6,21,19,3.14740414779553,0.910313518247719
2030,6,21,20,0,0.912414829354106
2030,6,21,21,0,0
2030,6,21,22,3.57833137459946,1.27538151709315
2030,6,21,23,4.99026053708631,0
2030,6,22,0,0.331849730719405,2.65916953637303
2030,6,22,1,3.85765388929465,0
2030,6,22,2,0,0.436071951921337
2030,6,22,3,0,0.0743122471105852
2030,6,22,4,0.417922560508101,0
2030,6,22,5,2.12592954199296,0
2030,6,22,6,3.57595106045051,0
2030,6,22,7,2.56499942312017,5.6483836632754
2030,6,22,8,4.17050504867075,1.30083005161184
2030,6,22,9,0.858704081692827,1.7035105335682
2030,6,22,10,0,0
2030,6,22,11,0,1.06211632312352
2030,6,22,12,1.71874717954931,0
2030,6,22,13,0,1.57158095647765
2030,6,22,14,1.76573331653383,1.24986271831858
2030,6,22,15,3.02069597575393,5.32639074856152
2030,6,22,16,0,2.09518347798573
2030,6,22,17,2.80681049585808,3.91691435370333
2030,6,22,18,2.58389607984088,0
2030,6,22,19,3.88403073347162,0
2030,6,22,20,5.44413817221975,5.23495708177609
2030,6,22,21,5.73229898599815,2.33135689590888
2030,6,22,22,4.23045876073583,0
2030,6,22,23,0,0.0420804564754345
2030,6,23,0,2.68943242048819,3.19609339131521
2030,6,23,1,0,0.713146564416389
2030,6,23,2,0,0
2030,6,23,3,3.22350642740825,1.85063642812713
2030,6,23,4,0,0
2030,6,23,5,0,0
2030,6,23,6,0,1.65654081211317
2030,6,23,7,0,0
2030,6,23,8,0.198666947795102,1.15539585029422
2030,6,23,9,3.61044317037359,5.64281266079039
2030,6,23,10,3.30070680452069,0
2030,6,23,11,0,5.07969512326522
2030,6,23,12,0,0
2030,6,23,13,0,0
2030,6,23,14,3.19204944772461,4.4779570902626
2030,6,23,15,4.63029087758919,3.49426657319717
2030,6,23,16,0,0
2030,6,23,17,2.93159502779842,0
2030,6,23,18,0,0
2030,6,23,19,0.906763460532245,0
2030,6,23,20,3.70687089868131,1.0797776299087
2030,6,23,21,4.95006196609217,0.655494775729224
2030,6,23,22,4.2932834662303,0
2030,6,23,23,0,0
2030,6,24,0,0,1.16168941969732
2030,6,24,1,1.3605342277561,0
2030,6,24,2,4.15499789257125,0
2030,6,24,3,2.34119169847212,2.847833458232
2030,6,24,4,0,0
2030,6,24,5,4.32492441191014,0
2030,6,24,6,4.47523676274437,0
2030,6,24,7,1.73533980425474,0
2030,6,24,8,0,0
2030,6,24,9,0,0
2030,6,24,10,3.05995526770787,2.79583727257324
2030,6,24,11,1.01300057115727,0
2030,6,24,12,5.05230046362349,2.89513029658232
2030,6,24,13,2.70308535739698,0
2030,6,24,14,0,2.21617199888214
2030,6,24,15,0.365588453908889,0
2030,6,24,16,0,3.22634754153289
2030,6,24,17,0.756512657777718,2.70017578304843
2030,6,24,18,0,0.428769158756538
2030,6,24,19,0,2.11167189123381
2030,6,24,20,0,0
2030,6,24,21,0,0.445484655857144
2030,6,24,22,0,4.38262232240189
2030,6,24,23,3.61783096140008,2.19520643318185
2030,6,25,0,3.7356308542487,0.455730121989296
2030,6,25,1,0,3.12284369579729
2030,6,25,2,0,0
2030,6,25,3,0,5.49464136242889
2030,6,25,4,1.69883838041411,0
2030,6,25,5,0,0
2030,6,25,6,0,1.18709012621529
2030,6,25,7,0,0
2030,6,25,8,3.13039263024813,3.32541657520987
2030,6,25,9,0,3.58054923637413
2030,6,25,10,3.44316583992574,0
2030,6,25,11,0,0
2030,6,25,12,0,0
2030,6,25,13,0.155971229995603,3.89214909204322
2030,6,25,14,0,0
2030,6,25,15,5.09926294936973,0
2030,6,25,16,0,0
2030,6,25,17,0,1.74296818426276
2030,6,25,18,5.15478560667959,0.120328284436375
2030,6,25,19,0.423375173617356,1.97152335371953
2030,6,25,20,2.7293912946947,0
2030,6,25,21,0,0
2030,6,25,22,0,2.42576611896824
2030,6,25,23,0,2.53251685375263
2030,6,26,0,0.498552185448584,0
2030,6,26,1,4.46541435785421,2.02802479736312
2030,6,26,2,3.00272735022495,0
2030,6,26,3,4.29107881284276,3.94597994543921
2030,6,26,4,1.72544731516171,5.75395786425142
2030,6,26,5,0,0
2030,6,26,6,0,0
2030,6,26,7,0,0
2030,6,26,8,0.107854701062942,0
2030,6,26,9,0,0.347300900641525
2030,6,26,10,3.04207097964822,0
2030,6,26,11,0,0
2030,6,26,12,0,1.80344284898527
2030,6,26,13,3.77197153799783,0
2030,6,26,14,5.35268053243266,0
2030,6,26,15,0,0
2030,6,26,16,0.554907501770301,0
2030,6,26,17,0.917529666304804,0
2030,6,26,18,0,0
2030,6,26,19,0,0
2030,6,26,20,4.86773545725394,0
2030,6,26,21,0,0
2030,6,26,22,0.448634853393353,3.20227357939569
2030,6,26,23,4.33580262164602,0
2030,6,27,0,2.81473698501229,1.71640836689957
2030,6,27,1,5.44594220618574,2.8286910212132
2030,6,27,2,4.82492082132931,0.440462636856069
2030,6,27,3,4.51486381285546,2.93363239499069
2030,6,27,4,0,0
2030,6,27,5,1.30819158907187,0
2030,6,27,6,5.20025803449641,5.36617419634563
2030,6,27,7,0,4.7216453657572
2030,6,27,8,1.48141050242595,3.74380780538926
2030,6,27,9,0,0
2030,6,27,10,2.25769363547394,0
2030,6,27,11,2.10233703933412,0
2030,6,27,12,4.86647727250709,2.74627347552465
2030,6,27,13,1.60234392507389,1.20438090675674
2030,6,27,14,2.78572603240577,0
2030,6,27,15,2.25290310320353,0
2030,6,27,16,0,2.39554814384429
2030,6,27,17,0,5.06213731148979
2030,6,27,18,0,0
2030,6,27,19,0,0.35479205606167
2030,6,27,20,0,0
2030,6,27,21,0.599077808932173,0
2030,6,27,22,0,0.452401757020682
2030,6,27,23,3.31228482612429,1.00968760066312
2030,6,28,0,2.65148722737365,0
2030,6,28,1,0,3.14110530062612
2030,6,28,2,1.55613493276019,0
2030,6,28,3,0,4.83066131746821
2030,6,28,4,0,0
2030,6,28,5,0,0
2030,6,28,6,2.20504032298857,0
2030,6,28,7,1.0754365167677,4.76279558379287
2030,6,28,8,0,2.40306776528561
2030,6,28,9,2.0669530774212,0
2030,6,28,10,4.02395429363719,0
2030,6,28,11,5.12164449667608,1.32493193669756
2030,6,28,12,3.10783117378771,0
2030,6,28,13,2.54411245126842,0
2030,6,28,14,4.97962946998003,2.50926246954686
2030,6,28,15,0,3.29535951802682
2030,6,28,16,5.35766092582704,0
2030,6,28,17,0,0
2030,6,28,18,0,0
2030,6,28,19,0,1.11855126693918
2030,6,28,20,3.38206824073873,0
2030,6,28,21,3.71522707753742,0
2030,6,28,22,4.77584838778576,0.149075502978821
2030,6,28,23,1.18186128781716,0
2030,6,29,0,3.22484559629387,0
2030,6,29,1,0.202437285169729,0
2030,6,29,2,2.98393529646287,0.813131350766442
2030,6,29,3,2.05002656420807,0
2030,6,29,4,2.36926589156655,1.38151956355935
2030,6,29,5,0.153034846136399,2.77318326710562
2030,6,29,6,3.33367170698338,0
2030,6,29,7,0,0.570600198735465
2030,6,29,8,0,0
2030,6,29,9,4.01473957279573,0
2030,6,29,10,0,0
2030,6,29,11,1.4471694092224,4.83545424385517
2030,6,29,12,3.68915861204931,3.07329504322933
2030,6,29,13,1.45920494479087,3.22597860449037
2030,6,29,14,4.51059708449805,0
2030,6,29,15,0,0.0390369743071818
2030,6,29,16,0,0
2030,6,29,17,1.60866562458008,0
2030,6,29,18,0,2.21576048046974
2030,6,29,19,3.35511672943884,0.643174252567313
2030,6,29,20,0,2.02507078244552
2030,6,29,21,0,5.40815478055119
2030,6,29,22,3.22782949495177,3.37561743443501
2030,6,29,23,0,0
2030,6,30,0,0,0
2030,6,30,1,0.487112999934348,1.01108620659525
2030,6,30,2,0,0
2030,6,30,3,1.4896220123551,0
2030,6,30,4,0,1.70786635246578
2030,6,30,5,2.87260977284371,2.33319886837063
2030,6,30,6,0.587574183741718,0
2030,6,30,7,0,0
2030,6,30,8,2.89757751521824,1.37391486697775
2030,6,30,9,0,0
2030,6,30,10,1.68184003297932,1.41822124714324
2030,6,30,11,0,1.93743572563565
2030,6,30,12,0,0
2030,6,30,13,1.83725962036355,0.518144022721775
2030,6,30,14,0,5.27462373933512
2030,6,30,15,0,2.85663760861613
2030,6,30,16,3.63366074382061,4.52435957812676
2030,6,30,17,3.18999093942221,3.06147968594262
2030,6,30,18,0,0
2030,6,30,19,0.37093966647872,0
2030,6,30,20,0,0
2030,6,30,21,0.00226345618360069,0
2030,6,30,22,0,2.41888864682916
2030,6,30,23,0,0.208407725286468
2030,7,1,0,0.301026359,0.829850772
2030,7,1,1,0.948418808,0.31013891
2030,7,1,2,0.750210253,0.643090509
2030,7,1,3,0.172385575,0.28700405
2030,7,1,4,0.579757512,0.957519788
2030,7,1,5,0.532377226,0.468055527
2030,7,1,6,0.527632028,0.884449521
2030,7,1,7,0.513947203,0.831129677
2030,7,1,8,0.468228603,0.013345421
2030,7,1,9,0.058293698,0.190832074
2030,7,1,10,0.274604377,0.360871705
2030,7,1,11,0.629611107,0.402355901
2030,7,1,12,0.806114591,0.69114312
2030,7,1,13,0.886740537,0.250147774
2030,7,1,14,0.047944826,0.828942788
2030,7,1,15,0.596514569,0.307909831
2030,7,1,16,0.079251873,0.62183183
2030,7,1,17,0.787791314,0.261508768
2030,7,1,18,0.115484477,0.273154915
2030,7,1,19,0.897690763,0.596972604
2030,7,1,20,0.244795424,0.585704904
2030,7,1,21,0.573198719,0.602335269
2030,7,1,22,0.942790945,0.470178603
2030,7,1,23,0.784688392,0.617754498
2030,7,2,0,0.014271354,0.00409538
2030,7,2,1,0.060678556,0.534879197
2030,7,2,2,0.017625955,0.953465132
2030,7,2,3,0.855424087,0.569301298
2030,7,2,4,0.856331503,0.51499463
2030,7,2,5,0.603236918,0.393146445
2030,7,2,6,0.948383485,0.554291883
2030,7,2,7,0.938927831,0.282765353
2030,7,2,8,0.213075345,0.117045352
2030,7,2,9,0.454379729,0.058653856
2030,7,2,10,0.5767596,0.066157789
2030,7,2,11,0.146692435,0.749681175
2030,7,2,12,0.536233135,0.545245127
2030,7,2,13,0.636500085,0.721030731
2030,7,2,14,0.228275435,0.212768599
2030,7,2,15,0.391807602,0.74256521
2030,7,2,16,0.014399695,0.57776796
2030,7,2,17,0.620498076,0.074280115
2030,7,2,18,0.839860475,0.231974681
2030,7,2,19,0.464989352,0.277850374
2030,7,2,20,0.980742597,0.654366702
2030,7,2,21,0.410869026,0.682349389
2030,7,2,22,0.794675423,0.513511993
2030,7,2,23,0.415141678,0.277974034
2030,7,3,0,0.823529994,0.382782272
2030,7,3,1,0.168912783,0.950547077
2030,7,3,2,0.116583638,0.404073734
2030,7,3,3,0.307763731,0.173970183
2030,7,3,4,0.198765836,0.315621026
2030,7,3,5,0.468727478,0.787862594
2030,7,3,6,0.589451558,0.164228424
2030,7,3,7,0.366619781,0.392853266
2030,7,3,8,0.12657442,0.354697575
2030,7,3,9,0.557413615,0.790143547
2030,7,3,10,0.7767081,0.540060574
2030,7,3,11,0.350772607,0.237969823
2030,7,3,12,0.157815175,0.95665271
2030,7,3,13,0.194889039,0.451574715
2030,7,3,14,0.99548026,0.890563559
2030,7,3,15,0.249966725,0.677449757
2030,7,3,16,0.420017426,0.124943093
2030,7,3,17,0.5128698,0.484567379
2030,7,3,18,0.626781567,0.085293207
2030,7,3,19,0.860187025,0.133179924
2030,7,3,20,0.05574552,0.810873981
2030,7,3,21,0.658142692,0.169187058
2030,7,3,22,0.909866067,0.275731477
2030,7,3,23,0.963839346,0.943195841
2030,7,4,0,0.421183168,0.152169596
2030,7,4,1,0.442113313,0.975934894
2030,7,4,2,0.776106512,0.123238773
2030,7,4,3,0.307554398,0.546420762
2030,7,4,4,0.992501524,0.367444157
2030,7,4,5,0.250325531,0.945504268
2030,7,4,6,0.904592102,0.477204881
2030,7,4,7,0.034373842,0.344587912
2030,7,4,8,0.950815093,0.96930891
2030,7,4,9,0.704965686,0.138075933
2030,7,4,10,0.400925975,0.044971767
2030,7,4,11,0.906629887,0.691661863
2030,7,4,12,0.858127691,0.101522785
2030,7,4,13,0.912652592,0.725986133
2030,7,4,14,0.537220439,0.027634462
2030,7,4,15,0.02815397,0.767678067
2030,7,4,16,0.952454439,0.932306708
2030,7,4,17,0.977235446,0.723980392
2030,7,4,18,0.406551796,0.098616451
2030,7,4,19,0.887936664,0.568175012
2030,7,4,20,0.519115459,0.212818814
2030,7,4,21,0.11159876,0.660616501
2030,7,4,22,0.973480712,0.228620374
2030,7,4,23,0.949630296,0.375743375
2030,7,5,0,0.410437926,0.203285937
2030,7,5,1,0.311129002,0.071018948
2030,7,5,2,0.48141235,0.142116305
2030,7,5,3,0.554586027,0.483766165
2030,7,5,4,0.102310474,0.491029398
2030,7,5,5,0.002528865,0.295721626
2030,7,5,6,0.722668848,0.441714792
2030,7,5,7,0.598245339,0.064500617
2030,7,5,8,0.090892459,0.124483143
2030,7,5,9,0.061433625,0.005405027
2030,7,5,10,0.365082453,0.591603497
2030,7,5,11,0.950517852,0.439858501
2030,7,5,12,0.511829031,0.357547359
2030,7,5,13,0.534291499,0.686372182
2030,7,5,14,0.067194842,0.960765822
2030,7,5,15,0.613343666,0.663615624
2030,7,5,16,0.709670275,0.598630924
2030,7,5,17,0.513342179,0.432338798
2030,7,5,18,0.507926472,0.670948985
2030,7,5,19,0.548972417,0.171385391
2030,7,5,20,0.424883296,0.196167061
2030,7,5,21,0.910394287,0.014993276
2030,7,5,22,0.458903738,0.698470622
2030,7,5,23,0.423327467,0.874330924
2030,7,6,0,0.943308855,0.120688513
2030,7,6,1,0.708928207,0.545104336
2030,7,6,2,0.52580211,0.221723584
2030,7,6,3,0.359200611,0.642993295
2030,7,6,4,0.51325082,0.553503027
2030,7,6,5,0.425758523,0.630415455
2030,7,6,6,0.772147128,0.515893103
2030,7,6,7,0.719259553,0.004665106
2030,7,6,8,0.946220023,0.343100312
2030,7,6,9,0.853720265,0.135469328
2030,7,6,10,0.408103568,0.248641146
2030,7,6,11,0.388761834,0.908816355
2030,7,6,12,0.764878988,0.647345882
2030,7,6,13,0.344961725,0.051314707
2030,7,6,14,0.823438708,0.512208669
2030,7,6,15,0.637904933,0.695938224
2030,7,6,16,0.441335787,0.911671171
2030,7,6,17,0.561928836,0.907239439
2030,7,6,18,0.446199568,0.382044223
2030,7,6,19,0.359618913,0.65357911
2030,7,6,20,0.040763545,0.867538377
2030,7,6,21,0.786096583,0.694528667
2030,7,6,22,0.92854674,0.022523656
2030,7,6,23,0.246688152,0.030927424
2030,7,7,0,0.585480129,0.41628646
2030,7,7,1,0.026399601,0.407726086
2030,7,7,2,0.124232971,0.380625373
2030,7,7,3,0.816295988,0.12707925
2030,7,7,4,0.50957755,0.149783829
2030,7,7,5,0.982560286,0.914426595
2030,7,7,6,0.062671919,0.514289979
2030,7,7,7,0.886960181,0.519643492
2030,7,7,8,0.020215048,0.402822001
2030,7,7,9,0.500430759,0.297912614
2030,7,7,10,0.720850786,0.35034085
2030,7,7,11,0.823471437,0.88531566
2030,7,7,12,0.461797747,0.799615584
2030,7,7,13,0.36685809,0.421242071
2030,7,7,14,0.393479104,0.592878671
2030,7,7,15,0.834057846,0.280905172
2030,7,7,16,0.601548338,0.585894569
2030,7,7,17,0.379436477,0.414008929
2030,7,7,18,0.426261494,0.131350248
2030,7,7,19,0.884066443,0.44295751
2030,7,7,20,0.481381987,0.485549843
2030,7,7,21,0.38725251,0.850021223
2030,7,7,22,0.267524051,0.166384905
2030,7,7,23,0.749648734,0.718338185
2030,7,8,0,0.357505777,0.388608489
2030,7,8,1,0.874455009,0.072580861
2030,7,8,2,0.611984602,0.905134158
2030,7,8,3,0.800561871,0.93479309
2030,7,8,4,0.819069048,0.762225701
2030,7,8,5,0.022520815,0.421597038
2030,7,8,6,0.41661493,0.691364115
2030,7,8,7,0.9990124,0.735850339
2030,7,8,8,0.910200719,0.391743207
2030,7,8,9,0.823557555,0.198762933
2030,7,8,10,0.258042351,0.574508006
2030,7,8,11,0.752365225,0.591033265
2030,7,8,12,0.040913333,0.99036278
2030,7,8,13,0.149068473,0.596761584
2030,7,8,14,0.417642517,0.977824234
2030,7,8,15,0.910425108,0.62430453
2030,7,8,16,0.555248492,0.965066342
2030,7,8,17,0.39869401,0.946211214
2030,7,8,18,0.815638245,0.198619482
2030,7,8,19,0.105313417,0.951597196
2030,7,8,20,0.982482137,0.537297981
2030,7,8,21,0.470575554,0.20617799
2030,7,8,22,0.111986984,0.818471686
2030,7,8,23,0.104713462,0.299974476
2030,7,9,0,0.136775519,0.501404595
2030,7,9,1,0.967350226,0.849491309
2030,7,9,2,0.885037346,0.836553285
2030,7,9,3,0.888800087,0.545694141
2030,7,9,4,0.214432041,0.694686643
2030,7,9,5,0.368767749,0.193939466
2030,7,9,6,0.907310418,0.599322496
2030,7,9,7,0.054026134,0.108784852
2030,7,9,8,0.998455247,0.427864513
2030,7,9,9,0.251120109,0.304300399
2030,7,9,10,0.131368625,0.483606292
2030,7,9,11,0.875164619,0.589749839
2030,7,9,12,0.109661074,0.655374921
2030,7,9,13,0.00154385,0.101974941
2030,7,9,14,0.240006897,0.21594231
2030,7,9,15,0.913198564,0.120821524
2030,7,9,16,0.677820891,0.041510709
2030,7,9,17,0.342552586,0.807787813
2030,7,9,18,0.731159448,0.125021052
2030,7,9,19,0.857801298,0.490950722
2030,7,9,20,0.658881144,0.453467772
2030,7,9,21,0.089825625,0.647005304
2030,7,9,22,0.49094511,0.055693101
2030,7,9,23,0.271543622,0.049631376
2030,7,10,0,0.993342775,0.251818924
2030,7,10,1,0.728596081,0.822682636
2030,7,10,2,0.154873303,0.078121605
2030,7,10,3,0.021019393,0.931586078
2030,7,10,4,0.365391978,0.867306013
2030,7,10,5,0.283081881,0.630581095
2030,7,10,6,0.334579274,0.664210373
2030,7,10,7,0.181430203,0.332242096
2030,7,10,8,0.223515862,0.134361495
2030,7,10,9,0.669153418,0.095159032
2030,7,10,10,0.833442703,0.611726509
2030,7,10,11,0.54305761,0.461330018
2030,7,10,12,0.81700472,0.789864686
2030,7,10,13,0.373635429,0.520935689
2030,7,10,14,0.727390153,0.677724383
2030,7,10,15,0.803067338,0.435681547
2030,7,10,16,0.607369627,0.262166235
2030,7,10,17,0.164049581,0.764164429
2030,7,10,18,0.734901134,0.725286452
2030,7,10,19,0.406328747,0.664202717
2030,7,10,20,0.747966895,0.782987001
2030,7,10,21,0.02035785,0.806993367
2030,7,10,22,0.420900097,0.062411304
2030,7,10,23,0.976346449,0.719905882
2030,7,11,0,0.801027786,0.863025133
2030,7,11,1,0.22566649,0.619361391
2030,7,11,2,0.836322352,0.264132038
2030,7,11,3,0.197136005,0.493468872
2030,7,11,4,0.65033083,0.126820378
2030,7,11,5,0.421401951,0.391951909
2030,7,11,6,0.660275325,0.126577836
2030,7,11,7,0.698548755,0.05107651
2030,7,11,8,0.459210013,0.61894534
2030,7,11,9,0.471196372,0.720985159
2030,7,11,10,0.667146669,0.851642786
2030,7,11,11,0.669576255,0.99408299
2030,7,11,12,0.160869569,0.152490932
2030,7,11,13,0.506624336,0.134399301
2030,7,11,14,0.925199413,0.044446419
2030,7,11,15,0.584334841,0.595872204
2030,7,11,16,0.438834794,0.956423715
2030,7,11,17,0.110571536,0.34048441
2030,7,11,18,0.412947311,0.693150954
2030,7,11,19,0.9838327,0.648654546
2030,7,11,20,0.672981606,0.889937195
2030,7,11,21,0.832623106,0.005632105
2030,7,11,22,0.197492472,0.305583821
2030,7,11,23,0.915061016,0.699535388
2030,7,12,0,0.998709265,0.643392299
2030,7,12,1,0.926065144,0.122043755
2030,7,12,2,0.808445217,0.569115727
2030,7,12,3,0.4281633,0.219559288
2030,7,12,4,0.520669521,0.753922648
2030,7,12,5,0.92225531,0.577223118
2030,7,12,6,0.382963852,0.883537692
2030,7,12,7,0.056080181,0.877736927
2030,7,12,8,0.069599996,0.107250513
2030,7,12,9,0.519218809,0.572571164
2030,7,12,10,0.225037946,0.065441055
2030,7,12,11,0.567538151,0.710019439
2030,7,12,12,0.360941074,0.999023301
2030,7,12,13,0.267499349,0.387349058
2030,7,12,14,0.146028582,0.02193123
2030,7,12,15,0.052046569,0.350602371
2030,7,12,16,0.710871194,0.722163902
2030,7,12,17,0.927557545,0.927037881
2030,7,12,18,0.665245412,0.245823994
2030,7,12,19,0.845913707,0.040289038
2030,7,12,20,0.144086763,0.113573341
2030,7,12,21,0.912096599,0.605359994
2030,7,12,22,0.692060447,0.587220883
2030,7,12,23,0.223307036,0.311538882
2030,7,13,0,0.243325626,0.819572193
2030,7,13,1,0.296513614,0.234529325
2030,7,13,2,0.236810067,0.765277063
2030,7,13,3,0.748369436,0.270707197
2030,7,13,4,0.549459475,0.095269192
2030,7,13,5,0.612165239,0.212677058
2030,7,13,6,0.77659702,0.457587757
2030,7,13,7,0.791057981,0.538764547
2030,7,13,8,0.670779275,0.014260298
2030,7,13,9,0.162900248,0.613321314
2030,7,13,10,0.851975517,0.286098425
2030,7,13,11,0.015417774,0.059912966
2030,7,13,12,0.958608789,0.76714674
2030,7,13,13,0.896126575,0.040220324
2030,7,13,14,0.147594568,0.538854455
2030,7,13,15,0.542597789,0.810311113
2030,7,13,16,0.891763021,0.579300323
2030,7,13,17,0.394369183,0.239908635
2030,7,13,18,0.326490263,0.303706984
2030,7,13,19,0.009297141,0.778202727
2030,7,13,20,0.307477257,0.019243226
2030,7,13,21,0.992765706,0.105049618
2030,7,13,22,0.633370832,0.806804722
2030,7,13,23,0.365663242,0.34486629
2030,7,14,0,0.009672828,0.680530765
